Event Title,Date,Location,URL,Date_of_check
ArtBeyond X CIEL: Electric Playa! Ft. Patrice Bäumel & Guy Mantzur,May 11 · 3pm - May 12 · 12:30am GMT+8,Rumours Beach Club,https://www.eventbrite.sg/e/artbeyond-x-ciel-electric-playa-ft-patrice-baumel-guy-mantzur-tickets-883289732367?aff=ebdssbdestsearch,05/05/2024 21:35:53
9th Annual Singapore OpenGov Leadership Forum 2024,,"voco Orchard Singapore, an IHG Hotel",https://www.eventbrite.sg/e/9th-annual-singapore-opengov-leadership-forum-2024-tickets-663372975427?aff=ebdssbdestsearch,05/05/2024 21:35:53
VOS Presents: VOCES8 in Singapore,"Tue, 4 Jun, 00:00",Chijmes Hall,https://www.eventbrite.sg/e/vos-presents-voces8-in-singapore-tickets-879293339047?aff=ebdssbdestsearch,05/05/2024 21:35:53
As I Lay Dying Live In Singapore 2024,"Monday, May 6 · 7 - 11:30pm GMT+8",FooChow Hall,https://www.eventbrite.sg/e/as-i-lay-dying-live-in-singapore-2024-tickets-869141544757?aff=ebdssbdestsearch,05/05/2024 21:35:53
Key Sustainability Insights for Businesses in APAC Part 2: India,"Tue, 14 May, 19:15",Singapore Sustainability Academy,https://www.eventbrite.sg/e/key-sustainability-insights-for-businesses-in-apac-part-2-india-tickets-877142295217?aff=ebdssbdestsearch,05/05/2024 21:35:53
Hitcheed Wedding Wonderland 诗影 a visual poetry - 18 & 19 May 2024,"Sat, 18 May, 12:00",Suntec Singapore Convention & Exhibition Centre,https://www.eventbrite.sg/e/hitcheed-wedding-wonderland-a-visual-poetry-18-19-may-2024-tickets-888134774017?aff=ebdssbdestsearch,05/05/2024 21:35:53
Rocking In The North '24: Dream On,"Sat, 18 May, 18:00",Phil Studio,https://www.eventbrite.sg/e/rocking-in-the-north-24-dream-on-tickets-885385691437?aff=ebdssbdestsearch,05/05/2024 21:35:53
PCC Blood Cancer Insights Masterclass: Blood Cancer Types & Treatments,"Sat, 11 May 2024 14:00 - 15:30 GMT+8","Gleneagles Hospital, Lecture Theatre (Level 3)",https://www.eventbrite.sg/e/pcc-blood-cancer-insights-masterclass-blood-cancer-types-treatments-tickets-861921318867?aff=ebdssbdestsearch,05/05/2024 21:35:53
What's Your Story SLAM : FAMILY,"Tue, 14 May, 20:00",The Projector,https://www.eventbrite.sg/e/whats-your-story-slam-family-tickets-753680658137?aff=ebdssbdestsearch,05/05/2024 21:35:53
Public Elective: Unveiling the Impact of Your Inheritance (In person tix),"Wed, 15 May, 19:30",Awaken Generation,https://www.eventbrite.sg/e/public-elective-unveiling-the-impact-of-your-inheritance-in-person-tix-tickets-894236143377?aff=ebdssbdestsearch,05/05/2024 21:35:53
Singapore Catalysis Society Forum 2024,"Mon, 13 May, 10:00","Institute of Sustainability for Chemicals, Energy and Environment (ISCE2)",https://www.eventbrite.sg/e/singapore-catalysis-society-forum-2024-tickets-856840762787?aff=ebdssbdestsearch,05/05/2024 21:35:53
BRAWL - FOR IT ALL,"Sat, 18 May, 11:30",Foochow Building Event Hall,https://www.eventbrite.sg/e/brawl-for-it-all-tickets-879026872037?aff=ebdssbdestsearch,05/05/2024 21:35:53
Mapletree Presents - SCO Goes to VivoCity (7.30pm),"Sat, 25 May, 19:30","VivoCity, Amphitheatre",https://www.eventbrite.com/e/mapletree-presents-sco-goes-to-vivocity-730pm-tickets-890039310537?aff=ebdssbdestsearch,05/05/2024 21:35:53
New.Now.Next Media Conference (N3Con) 2024,"Thu, 23 May, 09:00","Victoria Street, Singapore Management University, Singapore",https://www.eventbrite.hk/e/newnownext-media-conference-n3con-2024-tickets-777196213797?aff=ebdssbdestsearch,05/05/2024 21:35:53
Grade 7-8 Junior Prom,"Friday, May 10 · 4:30 - 6:30pm GMT+8",7 Jurong West Street 41,https://www.eventbrite.sg/e/grade-7-8-junior-prom-tickets-890728702527?aff=ebdssbdestsearch,05/05/2024 21:35:53
ACSS Singapore Chapter: Sanctions Networking Happy Hour,"Wed, 15 May, 17:00",The Exchange,https://www.eventbrite.com/e/acss-singapore-chapter-sanctions-networking-happy-hour-registration-884189754357?aff=ebdssbdestsearch,05/05/2024 21:35:53
AFCC 2024 - FESTIVAL PASSES,"Thu, 23 May, 09:00",National Library / Lee Kong Chian Reference Library,https://www.eventbrite.sg/e/afcc-2024-festival-passes-tickets-845834512797?aff=ebdssbdestsearch,05/05/2024 21:35:53
ExPRO Fitness Conference 2024 Singapore,"Sat, 8 Jun, 08:00",PSB Academy City Campus: Main Wing,https://www.eventbrite.sg/e/expro-fitness-conference-2024-singapore-tickets-816436763337?aff=ebdssbdestsearch,05/05/2024 21:35:53
Sustainability Professionals ASEAN Network (SPAN) networking event,"Tue, 14 May, 17:30",Pan Pacific Singapore,https://www.eventbrite.com/e/sustainability-professionals-asean-network-span-networking-event-tickets-885583834087?aff=ebdssbdestsearch,05/05/2024 21:35:53
CTRL YOUR BLADDER,"Saturday, May 11 · 7:30 - 11pm GMT+8",Phil Studio,https://www.eventbrite.sg/e/ctrl-your-bladder-tickets-865332822767?aff=ebdssbdestsearch,05/05/2024 21:35:53
Family Matters: The Prophetic Marriage,"Sat, 25 May, 15:00",Sultan Mosque,https://www.eventbrite.sg/e/family-matters-the-prophetic-marriage-tickets-845516110447?aff=ebdssbdestsearch,05/05/2024 21:35:53
Intervention 5,"Sat, 11 May, 22:30",No Spoilers Bar & Dining at The Projector Cineleisure,https://www.eventbrite.sg/e/intervention-5-tickets-881191336007?aff=ebdssbdestsearch,05/05/2024 21:35:53
Thomson Fertility Forum 2024,"Sat, 11 May 2024 09:00 - 13:00 GMT+8",Conrad Centennial Singapore,https://www.eventbrite.sg/e/thomson-fertility-forum-2024-tickets-879303549587?aff=ebdssbdestsearch,05/05/2024 21:35:53
Vesak 2024 Celebrations @ Chui Huay Lim Club,"Wed, 22 May, 09:00",Chui Huay Lim Club,https://www.eventbrite.sg/e/vesak-2024-celebrations-chui-huay-lim-club-tickets-867274891547?aff=ebdssbdestsearch,05/05/2024 21:35:53
Fanny Ruwet à Singapour le 18 mai 2024,"Sat, 18 May, 20:00",Alliance Française Singapore,https://www.eventbrite.hk/e/billets-fanny-ruwet-a-singapour-le-18-mai-2024-858795278797?aff=ebdssbdestsearch,05/05/2024 21:35:53
MLBB Challengers Cup 2024,"Sat, 25 May, 13:00",Hillview Community Club,https://www.eventbrite.sg/e/mlbb-challengers-cup-2024-tickets-850545373107?aff=ebdssbdestsearch,05/05/2024 21:35:53
PCC Sarcoma Insights Masterclass: A Collaborative Approach to Sarcoma Care,"Sat, 18 May, 14:00","Gleneagles Hospital, Lecture Theatre (Level 3)",https://www.eventbrite.sg/e/pcc-sarcoma-insights-masterclass-a-collaborative-approach-to-sarcoma-care-tickets-862589025997?aff=ebdssbdestsearch,05/05/2024 21:35:53
Story of My Life,"Sat, 18 May, 19:30",Ngee Ann Polytechnic Music Box,https://www.eventbrite.sg/e/story-of-my-life-tickets-847010179247?aff=ebdssbdestsearch,05/05/2024 21:35:53
Mapletree Presents - SCO Goes to VivoCity (5pm),"Sat, 25 May, 17:00","VivoCity, Amphitheatre",https://www.eventbrite.com/e/mapletree-presents-sco-goes-to-vivocity-5pm-tickets-883200686027?aff=ebdssbdestsearch,05/05/2024 21:35:53
DOKI! DOKI! ANIME MARKET SINGAPORE 2024,"Sat, 8 Jun, 11:30",Suntec Singapore Convention & Exhibition Centre Hall 403,https://www.eventbrite.sg/e/doki-doki-anime-market-singapore-2024-tickets-736279902007?aff=ebdssbdestsearch,05/05/2024 21:35:53
Tower Club Singapore - RWAF Lifetime Member dinner,"Wed, 29 May, 18:00",Tower Club Restaurant,https://www.eventbrite.com/e/tower-club-singapore-rwaf-lifetime-member-dinner-tickets-891333381137?aff=ebdssbdestsearch,05/05/2024 21:35:53
MahAlaya,"Sat, 11 May 2024 19:00 - 20:30 GMT+8",Alliance Française de Singapour,https://www.eventbrite.sg/e/mahalaya-tickets-827141381137?aff=ebdssbdestsearch,05/05/2024 21:35:53
National Safety Conference 2024,"Mon, 27 May, 09:00",Raffles Town Club,https://www.eventbrite.sg/e/national-safety-conference-2024-tickets-851998830437?aff=ebdssbdestsearch,05/05/2024 21:35:53
Playeum Community Play Date 2024,"Thursday, May 9 · 7 - 9pm GMT+8",21 Bedok North Street 1,https://www.eventbrite.sg/e/playeum-community-play-date-2024-tickets-861266881427?aff=ebdssbdestsearch,05/05/2024 21:35:53
SUT Singapore Technical Evening,"Thu, 16 May, 18:00",One Farrer Hotel,https://www.eventbrite.sg/e/sut-singapore-technical-evening-tickets-884077949947?aff=ebdssbdestsearch,05/05/2024 21:35:53
Digital Transformation Workshop: Volume 1,"Thursday, May 9 · 10am - 4pm GMT+8",One Marina Boulevard,https://www.eventbrite.sg/e/digital-transformation-workshop-volume-1-tickets-881763798257?aff=ebdssbdestsearch,05/05/2024 21:35:53
The Re* Lab by LUCIDO-L,"Fri, 10 May 2024 12:30 - 20:30 GMT+8",Nook Hair & Nail Salon,https://www.eventbrite.com/e/the-re-lab-by-lucido-l-tickets-887472944467?aff=ebdssbdestsearch,05/05/2024 21:35:53
RWAF at Yam's Treasure Restaurant,"Tue, 28 May, 18:30",Yam's Treasure,https://www.eventbrite.com/e/rwaf-at-yams-treasure-restaurant-tickets-891297624187?aff=ebdssbdestsearch,05/05/2024 21:35:53
Hourglass X: We Cookin'!,"Sat, 25 May, 19:30",Nanyang Auditorium,https://www.eventbrite.sg/e/hourglass-x-we-cookin-tickets-881311876547?aff=ebdssbdestsearch,05/05/2024 21:35:53
Tri-Portfolio ONSITE Seminar (PUBLIC),"Thursday, May 9 · 7:15 - 10pm GMT+8",Mind Kinesis Value Investing Academy,https://www.eventbrite.sg/e/tri-portfolio-onsite-seminar-public-tickets-881161055437?aff=ebdssbdestsearch,05/05/2024 21:35:53
ASEAN Health Supplement GMP Guidelines Workshop,"Mon, 6 May 2024 10:00 - 17:30 GMT+8",InterContinental Singapore,https://www.eventbrite.sg/e/asean-health-supplement-gmp-guidelines-workshop-tickets-880743085277?aff=ebdssbdestsearch,05/05/2024 21:35:53
GARDEN VIBES - SOUND BATH WITH ONE OF BALI'S TOP SOUND HEALERS,"Sat, 25 May, 09:00",myVillage,https://www.eventbrite.sg/e/garden-vibes-sound-bath-with-one-of-balis-top-sound-healers-tickets-861344152547?aff=ebdssbdestsearch,05/05/2024 21:35:53
Elephant Gym - Live in Singapore,"Fri, 21 Jun, 19:00",*SCAPE The Ground Theatre,https://www.eventbrite.sg/e/elephant-gym-live-in-singapore-tickets-844099142257?aff=ebdssbdestsearch,05/05/2024 21:35:53
From Soil to Society: Rethinking Agriculture through Permaculture,"Wed, 15 May, 18:00",Henning Larsen,https://www.eventbrite.sg/e/from-soil-to-society-rethinking-agriculture-through-permaculture-tickets-879959321017?aff=ebdssbdestsearch,05/05/2024 21:35:53
"BREW Fellowship & WASHRAG LION BREWERY SINGAPORE TOUR, BEER AND DINNER","Tue, 28 May, 18:00",Lion Brewery Co,https://www.eventbrite.com/e/brew-fellowship-washrag-lion-brewery-singapore-tour-beer-and-dinner-tickets-742934666587?aff=ebdssbdestsearch,05/05/2024 21:35:53
Hwanyu Beauty Workshop,"Sat, 18 May, 11:00",Sands Expo & Convention Centre,https://www.eventbrite.sg/e/hwanyu-beauty-workshop-tickets-885452641687?aff=ebdssbdestsearch,05/05/2024 21:35:53
Optimising For Longevity: Healthspan and Lifespan,"Thursday, May 9 · 10:30am - 12:30pm GMT+8",Balanced Living,https://www.eventbrite.sg/e/optimising-for-longevity-healthspan-and-lifespan-tickets-866033007037?aff=ebdssbdestsearch,05/05/2024 21:35:53
"Body, Mind & Spirit Retreat (18th & 19th May)","Sat, 18 May, 08:30",Visual Art center @ Dhoby Ghaut Green,https://www.eventbrite.sg/e/body-mind-spirit-retreat-18th-19th-may-tickets-826763631277?aff=ebdssbdestsearch,05/05/2024 21:35:53
Argon & Co DDMRP Workshop Singapore,"Tue, 14 May, 09:00",JW Marriott Hotel,https://www.eventbrite.com/e/argon-co-ddmrp-workshop-singapore-tickets-824631814957?aff=ebdssbdestsearch,05/05/2024 21:35:53
Parenting Talk: Raising Champions,"Saturday, May 11 · 2 - 4pm GMT+8",3 Yishun Street 11,https://www.eventbrite.sg/e/parenting-talk-raising-champions-tickets-874679248177?aff=ebdssbdestsearch,05/05/2024 21:35:53
Swirl Club: Singapore Flagship Cafe,"Thu, 9 May 2024 5:00 PM - 8:00 PM GMT+8","8 Rodyk St, #01 03 04",https://www.eventbrite.com.au/e/swirl-club-singapore-flagship-cafe-tickets-884564194317?aff=ebdssbdestsearch,05/05/2024 21:35:53
Grade 9 - 10 Junior Prom,"Friday, May 10 · 7 - 9pm GMT+8",7 Jurong West Street 41,https://www.eventbrite.sg/e/grade-9-10-junior-prom-tickets-891415817707?aff=ebdssbdestsearch,05/05/2024 21:35:53
ØGravity x Thugshop Presents - JODY WISTERNOFF,May 10 · 10:30pm - May 11 · 3am GMT+8,MDLR,https://www.eventbrite.sg/e/gravity-x-thugshop-presents-jody-wisternoff-tickets-884790370817?aff=ebdssbdestsearch,05/05/2024 21:35:53
Master Public Speaking with Toastmasters (TMCS),"Mon, 6 May 2024 6:30 PM - 10:00 PM GMT+8",Sheraton Towers Singapore,https://www.eventbrite.sg/e/master-public-speaking-with-toastmasters-tmcs-tickets-846208702007?aff=ebdssbdestsearch,05/05/2024 21:35:53
Stand Up To Your Kids - a family friendly stand-up comedy show!,"Sun, 19 May, 14:30",Avant-Garde Art Space,https://www.eventbrite.com/e/stand-up-to-your-kids-a-family-friendly-stand-up-comedy-show-tickets-886126868317?aff=ebdssbdestsearch,05/05/2024 21:35:53
Pop up Blind Library #2 by Sorry I'm Booked,"Saturday, May 11 · 10am - 12pm GMT+8",NOWAFTER,https://www.eventbrite.sg/e/pop-up-blind-library-2-by-sorry-im-booked-tickets-876109827077?aff=ebdssbdestsearch,05/05/2024 21:35:53
IMPROV 201 SHOWCASE by The Cheeky Cherries,"Sun, 19 May, 20:00",The Improv Company (The Den),https://www.eventbrite.sg/e/improv-201-showcase-by-the-cheeky-cherries-tickets-881297754307?aff=ebdssbdestsearch,05/05/2024 21:35:53
East Coast Coffee Meet-Up: #wellbub #mums,"Wed, 8 May 2024 10:00 - 12:00 GMT+8",East Coast Commune,https://www.eventbrite.sg/e/east-coast-coffee-meet-up-wellbub-mums-tickets-893396030577?aff=ebdssbdestsearch,05/05/2024 21:35:53
30 Hour Famine 2024: Hunger Trials,"Sat, 18 May, 11:00",Fort Canning Park,https://www.eventbrite.sg/e/30-hour-famine-2024-hunger-trials-tickets-807552219427?aff=ebdssbdestsearch,05/05/2024 21:35:53
"Rising Stars with Rishi Budhrani | Wednesday, May 15th @ The Lemon Stand","Wed, 15 May, 20:00",The Lemon Stand,https://www.eventbrite.sg/e/rising-stars-with-rishi-budhrani-wednesday-may-15th-the-lemon-stand-tickets-887401350327?aff=ebdssbdestsearch,05/05/2024 21:35:53
Market Entry Opportunities to Malaysia and China,"Thursday, May 9 · 4 - 6pm GMT+8",Paul Hype Page & Co.,https://www.eventbrite.sg/e/market-entry-opportunities-to-malaysia-and-china-tickets-883189392247?aff=ebdssbdestsearch,05/05/2024 21:35:53
SpiceOdyssey™,"Sun, 12 May, 14:30",At-Sunrice Globalchef Academy,https://www.eventbrite.sg/e/spiceodysseytm-tickets-879365344417?aff=ebdssbdestsearch,05/05/2024 21:35:53
"Shaper X: Tech, Startups, & Future of Work","Wed, 29 May, 18:00",The Greenhouse at SMU Connexion,https://www.eventbrite.sg/e/shaper-x-tech-startups-future-of-work-tickets-879231112927?aff=ebdssbdestsearch,05/05/2024 21:35:53
Leeds University Alumni Singapore Networking Evening,"Wed, 8 May 2024 18:30 - 21:00 GMT+8",One George Street,https://www.eventbrite.hk/e/leeds-university-alumni-singapore-networking-evening-tickets-882388306177?aff=ebdssbdestsearch,05/05/2024 21:35:53
TruCoach™ Workshop: Discover Your USP as a Coach,"Sat, 25 May, 14:00",Singapore,https://www.eventbrite.sg/e/trucoachtm-workshop-discover-your-usp-as-a-coach-tickets-867220538977?aff=ebdssbdestsearch,05/05/2024 21:35:53
GARDEN VIBES - MORNING YOGA AND SUNSET YOGA,"Sat, 25 May, 09:00",myVillage,https://www.eventbrite.sg/e/garden-vibes-morning-yoga-and-sunset-yoga-tickets-875688797767?aff=ebdssbdestsearch,05/05/2024 21:35:53
Felix Martin Guitar Clinic SG,"Thursday, May 9 · 7 - 8pm GMT+8",Tonehouse Studios,https://www.eventbrite.sg/e/felix-martin-guitar-clinic-sg-tickets-874625838427?aff=ebdssbdestsearch,05/05/2024 21:35:53
Art Jamming Workshop with Animal Figurines,"Sat, 18 May, 10:00",Bird Paradise,https://www.eventbrite.sg/e/art-jamming-workshop-with-animal-figurines-tickets-879314662827?aff=ebdssbdestsearch,05/05/2024 21:35:53
"Wine tasting with the winemakers, Drs John & Brigid Forrest","Thu, 9 May 2024 18:00 - 20:00 GMT+8",Meat And Green,https://www.eventbrite.com/e/wine-tasting-with-the-winemakers-drs-john-brigid-forrest-tickets-893356121207?aff=ebdssbdestsearch,05/05/2024 21:35:53
Random Access Memory,"Sat, 11 May 2024 10:00 - 12:00 GMT+8",Dance Nucleus,https://www.eventbrite.com/e/random-access-memory-tickets-846862918787?aff=ebdssbdestsearch,05/05/2024 21:35:53
PRIVATE FUNCTION 5,"Sun, 12 May, 20:00",Phil’s Rec Studio,https://www.eventbrite.sg/e/private-function-5-tickets-875799940197?aff=ebdssbdestsearch,05/05/2024 21:35:53
Singapore Tate connection: a guided art tour.,"Saturday, May 11 · 10am - 12pm GMT+8",Singapore Art Museum at Tanjong Pagar Distripark,https://www.eventbrite.sg/e/singapore-tate-connection-a-guided-art-tour-tickets-883975373137?aff=ebdssbdestsearch,05/05/2024 21:35:53
"Singapore Big Business, Tech & Entrepreneur Professional Networking Soiree","Mon, 5 Aug, 18:30",No.5 Emerald Hill,https://www.eventbrite.com/e/singapore-big-business-tech-entrepreneur-professional-networking-soiree-tickets-96267682229?aff=ebdssbdestsearch,05/05/2024 21:35:53
"The Kumar Show | Wednesday, May 22nd at The Lemon Stand","Wed, 22 May, 20:00",The Lemon Stand,https://www.eventbrite.sg/e/the-kumar-show-wednesday-may-22nd-at-the-lemon-stand-tickets-894092513777?aff=ebdssbdestsearch,05/05/2024 21:35:53
One @ the Ballet - A Passion to Dance,"Sat, 18 May, 13:00",Singapore Ballet,https://www.eventbrite.sg/e/one-the-ballet-a-passion-to-dance-tickets-876444327577?aff=ebdssbdestsearch,05/05/2024 21:35:53
VAULTBOY - Live in Singapore,"Date: Friday, 14th June 2024",Foochow Building Event Hall,https://www.eventbrite.sg/e/vaultboy-live-in-singapore-tickets-803531112187?aff=ebdssbdestsearch,05/05/2024 21:35:53
Game On with Christian Singles!,"Sat, 18 May, 14:00",ME Cafe & Games,https://www.eventbrite.sg/e/game-on-with-christian-singles-tickets-875861464217?aff=ebdssbdestsearch,05/05/2024 21:35:53
GARDEN VIBES - ENERGY BOOSTER AND MOBILITY WORKSHOP,"Sat, 25 May, 09:00",myVillage,https://www.eventbrite.sg/e/garden-vibes-energy-booster-and-mobility-workshop-tickets-859276407867?aff=ebdssbdestsearch,05/05/2024 21:35:53
GenZ RedY Asia Pacific Consumer Workshop - Singapore,"Sun, 12 May, 15:30",Sands Expo & Convention Centre,https://www.eventbrite.ch/e/genz-redy-asia-pacific-consumer-workshop-singapore-tickets-820096158687?aff=ebdssbdestsearch,05/05/2024 21:35:53
Walkabout Tasting: 2010 Vintage Bordeaux,"Sat, 11 May 2024 12:00 - 16:00 GMT+8",Crystal Wines Valley Point,https://www.eventbrite.sg/e/walkabout-tasting-2010-vintage-bordeaux-tickets-874900449797?aff=ebdssbdestsearch,05/05/2024 21:35:53
Watercolour Florals and Brush Lettering by Kathleen - MP20240525WFBL,"Sat, 25 May, 10:00",Brahm Centre@MacPherson,https://www.eventbrite.sg/e/watercolour-florals-and-brush-lettering-by-kathleen-mp20240525wfbl-tickets-850656986947?aff=ebdssbdestsearch,05/05/2024 21:35:53
